kategorie,betrag_chf,periode,haushaltstyp,datentyp
5114.06: Quark,1.2393125659713584,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.07: Joghurt,8.50923248908249,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,3.610711585371972,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.09: Frische Eier,6.135083411176322,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.10: Verarbeitete Eier,0.8022634763559944,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5115: Speisefette und -öle,12.208796904466293,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5115.01: Butter,6.150730294445631,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5115.02: Margarine,1.4880005882376783,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5115.04: Olivenöl,2.6554095489495304,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,1.6879592090108104,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116: Früchte,42.12887554869664,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.01: Zitronen,0.9064465707245334,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.02: Orangen und übrige Zitrusfrüchte,4.674554560420222,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.03: Bananen,2.8586251900014648,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.04: Äpfel,5.410778748904404,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.05: Birnen und Quitten,1.795107717142152,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.06: Steinobst,6.3585986133035295,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.07: Beeren,5.319573547744376,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.08: Trauben,2.5425109175092167,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.09: Melonen und Wassermelonen,1.124015882986453,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.10: Übrige exotische Früchte,4.073448219162042,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",3.7124986101359236,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.12: Anderes Dörrobst,2.3503217301838917,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5116.13: Fruchtkonserven,1.0023952404784375,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117: Gemüse,47.50956132482882,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.01: Grüne Salate und anderes Blattgemüse,9.95998690114323,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.469895585399934,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.03: Küchenkräuter,1.257224067637318,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.04: Kohlgemüse,2.3990486436019904,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.05: Tomaten,4.559253598622471,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.06: Bohnen und Erbsen,2.0786503541189485,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",3.956076288471019,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.08: Zwiebeln,1.295714306262334,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.09: Knoblauch,0.48156434328543846,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.10: Rüben und anderes Wurzelgemüse,6.321934677864278,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.11: Frische Pilze,0.8797700533596712,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",0.6030351336680583,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,3.9850710116356654,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.14: Kartoffeln,4.575010015857601,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,2.687326343900866,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",25.850072877757984,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5118.01: Zucker,2.092040215020181,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5118.02: Konfitüren, Marmeladen, Kompott",3.1059440067377855,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5118.03: Honig,2.0107954616754378,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5118.04: Schokolade,12.177178623660202,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5118.05: Süsswaren,2.7894057825435543,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5118.06: Speiseeis,3.1538647814710843,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",24.45274273924262,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5119.01: Saucen, Würzstoffe und Würze",6.275673003282678,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5119.02: Salz und Gewürze,1.3631872590001812,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5119.03: Suppen und Bouillons,3.76199074408079,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.557583615769801,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5119.05: Küchenfertige Mahlzeiten,6.661520055691118,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5119.07: Sonstige Nahrungsmittel,5.411253487857984,2009,Paarhaushalt ohne Kinder,Haushaltstyp
512: Alkoholfreie Getränke,33.49882298801275,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5121: Kaffee, Tee und Kakao",18.46984404825296,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5121.01: Bohnenkaffee und gemahlener Kaffee,12.664736890846159,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,2.472357506882936,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5121.03: Tee, Kräutertee und Surrogate",2.576736891499544,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5122: Mineralwasser, Limonaden und Säfte",15.028978939759792,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5122.01: Mineralwasser,6.319888530265488,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5122.02: Alkoholfreie Süssgetränke,3.5331938200124418,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5122.03: Sirupe für Getränke,0.560535922560831,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5122.04: Fruchtsäfte,4.461199559679912,2009,Paarhaushalt ohne Kinder,Haushaltstyp
52: Alkoholische Getränke und Tabakwaren,54.35950841767851,2009,Paarhaushalt ohne Kinder,Haushaltstyp
521: Alkoholische Getränke,40.54540728114196,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5211: Branntweine,4.070455967641149,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5211.01: Branntweine,2.995901020898298,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212: Weine,33.65912201350665,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212.01: Schweizer Rotweine und Rosés,5.926934164678691,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212.02: Ausländische Rotweine und Rosés,10.118290047592037,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212.03: Rotweine und Rosés ohne Herkunftsangabe,6.033834848380702,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212.04: Schweizer Weissweine,5.362014031750896,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212.06: Weissweine ohne Herkunftsangabe,2.2338757824833335,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5212.07: Schaumweine,1.9059149697694067,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5213: Bier,2.815829299994154,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5213.00: Alkoholhaltiges und alkoholfreies Bier,2.815829299994154,2009,Paarhaushalt ohne Kinder,Haushaltstyp
522: Tabakwaren,13.814101136536564,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5220: Tabakwaren,13.814101136536564,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5220.01: Zigaretten,12.599270215609097,2009,Paarhaushalt ohne Kinder,Haushaltstyp
53: Gast- und Beherbergungsstätten,227.09022570321278,2009,Paarhaushalt ohne Kinder,Haushaltstyp
531: Gaststätten,195.64955087419784,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5311: Restaurants, Cafés und Bars",144.4672492047708,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5311.01: Mahlzeiten in Restaurants, Cafés und Bars",87.30498700106571,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5311.02: Alkoholfreie Getränke in Restaurants, Cafés und Bars",33.788532664476065,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5311.03: Alkoholische Getränke in Restaurants, Cafés und Bars",23.373729539229014,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5312: Selbstbedienungsrestaurants und Take-aways,22.648106925061793,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5312.01: Mahlzeiten in Selbstbedienungsrestaurants und Take-aways,16.17442542566523,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5312.02: Alkoholfreie Getränke in Selbstbedienungsrestaurants und Take-aways,4.6659636357904875,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5312.03: Alkoholische Getränke in Selbstbedienungsrestaurants und Take-aways,1.8077178636060725,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5313: Kantinen,2.644449178391877,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5314: Bei Privaten,25.889745565973286,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5314.01: Mahlzeiten bei Privaten anlässlich von Einladungen,18.47925000517022,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5314.02: Alkoholfreie Getränke bei Privaten anlässlich von Einladungen,2.9964612318620536,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5314.03: Alkoholische Getränke bei Privaten anlässlich von Einladungen,4.414034328941012,2009,Paarhaushalt ohne Kinder,Haushaltstyp
532: Beherbergungsstätten,31.440674829014988,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5320: Beherbergungsstätten,31.440674829014988,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5320.01: Hotels, Pensionen und Privatzimmer",26.30535101117377,2009,Paarhaushalt ohne Kinder,Haushaltstyp
56: Bekleidung und Schuhe,105.30783304691982,2009,Paarhaushalt ohne Kinder,Haushaltstyp
561: Bekleidung,84.20281253551516,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5612: Herrenbekleidung,13.66787466756248,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5612.05: Unterwäsche und übrige Herrenbekleidung,1.9870057217851,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5613: Damenbekleidung,59.06277424934005,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5613.01: Mäntel, Jacken und Anzüge für Damen",15.692830625222836,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5613.03: Hosen für Damen,10.312846850967082,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5613.04: Blusen für Damen,5.046753318377726,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5613.05: Pullover und T-shirts für Damen,11.784332141084045,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5613.06: Unterwäsche und übrige Damenbekleidung,10.769528534696956,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5615: Bekleidungszubehör, Näh- und Strickwaren",5.560365015277024,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5615.01: Bekleidungszubehör,3.259730289318532,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5615.02: Näh- und Strickwaren,2.3006347259584925,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5616: Reinigung, Reparaturen und Miete von Bekleidung",5.038026678004838,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5616.00: Reinigung, Reparaturen und Miete von Bekleidung",5.038026678004838,2009,Paarhaushalt ohne Kinder,Haushaltstyp
562: Schuhe,21.105020511404668,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5622: Damenschuhe,15.081196988570632,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5622.00: Damenschuhe,15.081196988570632,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5624: Reparaturen und Miete von Schuhen,1.7942964209818375,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5624.00: Reparaturen und Miete von Schuhen, Zubehör für Schuhe",1.7942964209818375,2009,Paarhaushalt ohne Kinder,Haushaltstyp
57: Wohnen und Energie,1122.7182017919417,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"571: Miete, Hypothekarzinsen, Nebenkosten und Energie des Hauptwohnsitzes",1045.5875568544652,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5711: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,781.3985795145305,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5711.00: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,781.3985795145305,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5712: Nebenkosten des Hauptwohnsitzes,170.71263579277402,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5712.01: Nebenkosten pauschal des Hauptwohnsitzes,133.29501960856032,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5712.02: Kehrichtabfuhrgebühren des Hauptwohnsitzes,6.762432814358839,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5712.03: Abwassergebühren des Hauptwohnsitzes,1.9924747910200047,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5712.04: Wasserzins des Hauptwohnsitzes,2.3944753116951785,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5712.05: Laufende Unterhaltskosten des Hauptwohnsitzes,26.268233267139653,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5713: Energie des Hauptwohnsitzes,93.47634154716087,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5713.01: Elektrizität des Hauptwohnsitzes,49.32701699364053,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5713.02: Gas und andere Brennstoffe des Hauptwohnsitzes,23.87023714032693,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5713.03: Zentralheizung oder Fernwärme des Hauptwohnsitzes,20.279087413193437,2009,Paarhaushalt ohne Kinder,Haushaltstyp
573: Reparaturen und Unterhalt der Wohnung,53.52145947046466,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5730: Reparaturen und Unterhalt der Wohnung,53.52145947046466,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5730.02: Reparaturen durch Dritte,50.22862520309384,2009,Paarhaushalt ohne Kinder,Haushaltstyp
58: Wohnungseinrichtung und laufende Haushaltsführung,152.03986542519104,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"581: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",46.034494687664655,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5810: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",46.034494687664655,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5810.04: Einrichtungszubehör und Kunstwerke,9.1852060406821,2009,Paarhaushalt ohne Kinder,Haushaltstyp
582: Haushaltswäsche und Heimtextilien,13.710878583502936,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5820: Haushaltswäsche und Heimtextilien,13.710878583502936,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5820.02: Decken, Bettwäsche, andere Haushaltswäsche und -textilien",5.512454415649753,2009,Paarhaushalt ohne Kinder,Haushaltstyp
583: Haushalts- und Küchengeräte,31.296189257759313,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5831: Haushaltgeräte,21.29053559402425,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5831.03: Kleine elektrische Haushaltsgeräte,4.262160960488191,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5832: Küchen- und Kochgeräte,10.005653663735071,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5832.01: Glaswaren, Geschirr",2.470232192144346,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5832.03: Küchen- und Kochgeräte,4.776046664328784,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5832.04: Anderes Zubehör für die Haushaltsführung,2.486322580547743,2009,Paarhaushalt ohne Kinder,Haushaltstyp
584: Werkzeuge für Haus und Garten,16.958234906731374,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5841: Werkzeuge und Zubehör ohne Motor für Haus und Garten,12.808154505252515,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5841.01: Kleinmaterial und Zubehör für den Unterhalt von Haus und Garten,10.870303230177816,2009,Paarhaushalt ohne Kinder,Haushaltstyp
585: Laufende Haushaltsführung,44.04006798953272,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5851: Nicht dauerhafte Haushaltsartikel,21.021301665034727,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5851.01: Wasch- und Reinigungsmittel,13.115079941317827,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5851.02: Reinigungsmaterial,0.5873765977005875,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5851.03: Abfallsäcke ohne Gebühren, aus Plastik oder Papier",0.3093770728453375,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5851.04: Sonstige nicht dauerhafte Haushaltsartikel,7.009468053170979,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5852: Häusliche Dienste,23.018766324498003,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5852.00: Häusliche Dienste,23.018766324498003,2009,Paarhaushalt ohne Kinder,Haushaltstyp
61: Gesundheitsausgaben,229.49644031926917,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"611: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",55.56267204682641,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"6110: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",55.56267204682641,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6110.01: Medikamente,34.581592724666756,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6110.02: Brillen und Kontaktlinsen,11.283047174420018,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"6110.03: Sanitätsmaterial, therapeutische Geräte und Material",9.698032147739637,2009,Paarhaushalt ohne Kinder,Haushaltstyp
612: Arztleistungen und Dienstleistungen der Spitäler,173.93376827244282,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6120: Arztleistungen und Dienstleistungen der Spitäler,173.93376827244282,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6120.01: Arztleistungen,75.3394765145698,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6120.02: Zahnarztleistungen,57.33778435487319,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6120.03: Medizinische Labors und Röntgeninstitute,8.360225319837639,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6120.05: Andere ambulante medizinische Dienstleistungen,19.70124620371654,2009,Paarhaushalt ohne Kinder,Haushaltstyp
62: Verkehr,261.35438626680275,2009,Paarhaushalt ohne Kinder,Haushaltstyp
621: Kauf und Betrieb von Personenfahrzeugen,180.2963521604007,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6215: Treibstoffe und Schmiermittel,44.28533653137136,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6215.01: Benzin,40.79414561775626,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6216: Service und Reparaturen an Fahrzeugen,29.238315456656515,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6216.00: Service und Reparaturen an Fahrzeugen,29.238315456656515,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6217: Übrige Dienstleistungen im Bereich Personenfahrzeuge,29.39501022045579,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6217.01: Miete von Garagen und Einstellplätzen,15.591695966298385,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6217.02: Parkieren,2.734550623161167,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6217.04: Autobahnvignetten Schweiz,1.4542593542539997,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6217.05: Übrige Dienstleistungen (Fahrzeugmiete usw.),6.333869923763272,2009,Paarhaushalt ohne Kinder,Haushaltstyp
622: Verkehrsdienstleistungen,81.05803410640199,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6221: Beförderung von Personen auf Schienen,16.885978061448625,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"6221.01: Zug, Billette oder Streckenabonnemente",14.90006622156326,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"6221.02: Tram, Billette oder Streckenabonnemente",1.9859118398853652,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6222: Beförderung von Personen auf Strassen,7.531993881528943,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"6222.01: Bus, Billette oder Streckenabonnemente",4.692585561918638,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6222.02: Taxifahrten,2.8394083196103055,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6225: Kombinierte Transportmittel,44.89858062225335,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6225.01: Generalabonnemente und Tageskarten SBB,32.21927072131681,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6225.02: Halbtaxabonnemente SBB,4.5577017069788255,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6225.03: Billette für regionalen oder städtischen Verkehrsverbund,3.090920500890803,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6225.04: Abonnemente für regionalen oder städtischen Verkehrsverbund,5.030687693066907,2009,Paarhaushalt ohne Kinder,Haushaltstyp
63: Nachrichtenübermittlung,83.42034576377772,2009,Paarhaushalt ohne Kinder,Haushaltstyp
631: Posttaxen,5.971528858292221,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6310: Posttaxen,5.971528858292221,2009,Paarhaushalt ohne Kinder,Haushaltstyp
6310.00: Posttaxen,5.971528858292221,2009,Paarhaushalt ohne Kinder,Haushaltstyp
